date.time,date,site,plot,common.name,scientific.name,family,assessment.method,season,SamplingDay,sampling.trip
2021-11-18T19:39:28Z,2021-11-18,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,138,NA
2021-11-19T19:22:37Z,2021-11-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,139,NA
2021-11-20T19:28:01Z,2021-11-20,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,140,NA
2021-11-22T22:07:58Z,2021-11-22,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,142,NA
2021-11-23T01:49:37Z,2021-11-23,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,143,NA
2021-11-24T01:36:55Z,2021-11-24,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,144,NA
2021-11-25T20:49:37Z,2021-11-25,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,145,NA
2021-11-26T03:07:07Z,2021-11-26,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,146,NA
2021-11-28T18:12:46Z,2021-11-28,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,148,NA
2021-11-30T04:28:19Z,2021-11-30,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,150,NA
2021-12-05T04:26:37Z,2021-12-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,95,NA
2021-12-06T23:22:13Z,2021-12-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,96,NA
2021-12-07T04:24:55Z,2021-12-07,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,97,NA
2021-12-09T19:44:28Z,2021-12-09,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,99,NA
2021-12-11T04:45:04Z,2021-12-11,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,101,NA
2021-12-14T20:25:22Z,2021-12-14,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,104,NA
2021-12-15T05:05:34Z,2021-12-15,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,105,NA
2021-12-16T19:58:34Z,2021-12-16,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,106,NA
2021-12-19T20:30:37Z,2021-12-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,109,NA
2021-12-21T02:43:04Z,2021-12-21,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,111,NA
2021-12-22T20:19:55Z,2021-12-22,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,112,NA
2021-12-23T04:11:49Z,2021-12-23,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,113,NA
2021-12-24T03:56:34Z,2021-12-24,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,114,NA
2021-12-27T05:16:37Z,2021-12-27,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,117,NA
2021-12-28T20:38:46Z,2021-12-28,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,118,NA
2021-12-29T20:33:37Z,2021-12-29,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,119,NA
2021-12-30T02:58:16Z,2021-12-30,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,120,NA
2021-12-31T20:03:55Z,2021-12-31,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,121,NA
2022-01-01T02:54:46Z,2022-01-01,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,122,NA
2022-01-02T03:49:19Z,2022-01-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,123,NA
2022-01-03T01:15:04Z,2022-01-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,124,NA
2022-01-04T20:27:40Z,2022-01-04,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,125,NA
2022-01-05T01:46:55Z,2022-01-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,126,NA
2022-01-06T00:28:13Z,2022-01-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,127,NA
2022-01-12T05:09:25Z,2022-01-12,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,133,NA
2022-01-16T05:11:58Z,2022-01-16,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,137,NA
2022-01-19T01:35:13Z,2022-01-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,140,NA
2022-01-20T03:33:07Z,2022-01-20,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,141,NA
2022-01-21T00:59:04Z,2022-01-21,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,142,NA
2022-01-22T00:13:10Z,2022-01-22,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,143,NA
2022-01-23T02:01:46Z,2022-01-23,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,144,NA
2022-01-25T22:29:46Z,2022-01-25,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,146,NA
2022-01-26T03:22:37Z,2022-01-26,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,147,NA
2022-01-29T02:37:07Z,2022-01-29,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,150,NA
2022-01-30T20:24:46Z,2022-01-30,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,151,NA
2022-02-01T04:12:55Z,2022-02-01,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,153,NA
2022-02-02T19:52:52Z,2022-02-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,154,NA
2022-02-03T23:16:07Z,2022-02-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,155,NA
2022-02-04T20:04:07Z,2022-02-04,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,156,NA
2022-02-05T18:13:40Z,2022-02-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,157,NA
2022-02-08T19:12:40Z,2022-02-08,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,160,NA
2022-02-09T04:01:31Z,2022-02-09,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,161,NA
2022-02-10T05:44:25Z,2022-02-10,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,162,NA
2022-02-11T19:46:31Z,2022-02-11,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,163,NA
2022-02-12T20:18:43Z,2022-02-12,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,164,NA
2022-02-13T00:00:37Z,2022-02-13,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,165,NA
2022-02-14T05:43:37Z,2022-02-14,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,166,NA
2022-02-15T19:31:22Z,2022-02-15,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,167,NA
2022-02-18T03:16:34Z,2022-02-18,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,170,NA
2022-02-19T00:18:43Z,2022-02-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,171,NA
2022-02-21T05:10:16Z,2022-02-21,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,173,NA
2022-02-22T03:54:37Z,2022-02-22,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,174,NA
2022-02-23T19:32:01Z,2022-02-23,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,175,NA
2022-02-24T05:01:07Z,2022-02-24,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,176,NA
2022-02-25T21:28:43Z,2022-02-25,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,177,NA
2022-02-26T00:35:55Z,2022-02-26,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,178,NA
2022-02-27T20:28:34Z,2022-02-27,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,179,NA
2022-02-28T02:36:22Z,2022-02-28,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,180,NA
2022-03-01T19:02:34Z,2022-03-01,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,93,NA
2022-03-02T01:21:55Z,2022-03-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,94,NA
2022-03-03T02:12:25Z,2022-03-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,95,NA
2022-03-04T03:30:52Z,2022-03-04,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,96,NA
2022-03-05T03:36:07Z,2022-03-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,97,NA
2022-03-06T02:06:34Z,2022-03-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,98,NA
2022-03-08T02:35:55Z,2022-03-08,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,100,NA
2022-03-10T02:52:19Z,2022-03-10,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,102,NA
2022-03-12T17:32:37Z,2022-03-12,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,104,NA
2022-03-13T18:18:28Z,2022-03-13,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,105,NA
2022-03-14T23:44:55Z,2022-03-14,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,106,NA
2022-03-15T23:55:43Z,2022-03-15,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,107,NA
2022-03-16T01:26:55Z,2022-03-16,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,108,NA
2022-03-17T21:02:37Z,2022-03-17,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,109,NA
2022-03-18T00:51:16Z,2022-03-18,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,110,NA
2022-03-19T01:06:01Z,2022-03-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,111,NA
2022-03-20T00:38:46Z,2022-03-20,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,112,NA
2022-03-21T21:36:22Z,2022-03-21,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,113,NA
2022-03-22T01:24:16Z,2022-03-22,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,114,NA
2022-03-23T20:21:49Z,2022-03-23,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,115,NA
2022-03-24T20:13:28Z,2022-03-24,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,116,NA
2022-03-25T00:29:46Z,2022-03-25,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,117,NA
2022-03-26T03:08:22Z,2022-03-26,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,118,NA
2022-03-27T15:10:07Z,2022-03-27,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,119,NA
2022-03-28T14:41:16Z,2022-03-28,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,120,NA
2022-03-29T15:40:40Z,2022-03-29,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,121,NA
2022-03-30T10:34:34Z,2022-03-30,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,122,NA
2022-03-31T23:18:01Z,2022-03-31,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,123,NA
2022-04-01T21:41:55Z,2022-04-01,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,124,NA
2022-04-02T00:53:37Z,2022-04-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,125,NA
2022-04-03T19:26:16Z,2022-04-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,126,NA
2022-04-04T19:46:25Z,2022-04-04,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,127,NA
2022-04-05T20:55:34Z,2022-04-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,128,NA
2022-04-06T10:37:28Z,2022-04-06,Duval,DryA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,129,NA
2022-04-07T11:15:25Z,2022-04-07,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,130,NA
2022-04-08T15:17:01Z,2022-04-08,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,131,NA
2022-04-10T14:54:46Z,2022-04-10,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,133,NA
2022-04-11T00:39:49Z,2022-04-11,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,134,NA
2022-04-12T19:56:37Z,2022-04-12,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,135,NA
2022-04-13T04:39:40Z,2022-04-13,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,136,NA
2022-04-15T14:35:01Z,2022-04-15,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,138,NA
2022-04-18T15:10:34Z,2022-04-18,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,141,NA
2022-04-25T13:25:49Z,2022-04-25,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,autumn,148,NA
2022-11-02T22:11:57Z,2022-11-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,151,NA
2022-11-03T19:14:04Z,2022-11-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,152,NA
2022-11-04T05:18:40Z,2022-11-04,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,153,NA
2022-11-05T18:58:19Z,2022-11-05,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,154,NA
2022-11-06T18:37:57Z,2022-11-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,155,NA
2022-11-07T18:36:55Z,2022-11-07,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,156,NA
2022-11-08T19:05:49Z,2022-11-08,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,157,NA
2022-11-09T18:34:16Z,2022-11-09,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,158,NA
2022-11-10T18:56:54Z,2022-11-10,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,159,NA
2022-11-11T03:39:52Z,2022-11-11,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,160,NA
2022-11-12T04:14:06Z,2022-11-12,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,161,NA
2022-11-13T18:42:58Z,2022-11-13,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,162,Duval.spring.2022
2022-11-14T03:29:16Z,2022-11-14,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,163,Duval.spring.2022
2022-11-15T04:34:19Z,2022-11-15,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,164,Duval.spring.2022
2022-11-16T03:33:25Z,2022-11-16,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,165,Duval.spring.2022
2022-11-17T18:40:16Z,2022-11-17,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,166,Duval.spring.2022
2022-11-18T03:32:40Z,2022-11-18,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,167,Duval.spring.2022
2022-11-19T04:57:55Z,2022-11-19,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,168,Duval.spring.2022
2020-10-10T21:53:37Z,2020-10-10,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,8,NA
2020-10-13T20:38:04Z,2020-10-13,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,11,NA
2020-10-14T08:25:46Z,2020-10-14,Duval,DryA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,12,NA
2020-10-16T19:28:25Z,2020-10-16,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,14,NA
2020-10-19T05:10:37Z,2020-10-19,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,17,NA
2020-10-20T23:28:31Z,2020-10-20,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,18,NA
2020-10-23T19:58:25Z,2020-10-23,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,21,NA
2020-11-02T17:57:49Z,2020-11-02,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,31,NA
2020-11-03T21:50:19Z,2020-11-03,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,32,NA
2020-11-04T21:18:43Z,2020-11-04,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,33,NA
2020-11-05T09:01:40Z,2020-11-05,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,34,NA
2020-11-06T19:50:19Z,2020-11-06,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,35,NA
2020-11-07T18:42:43Z,2020-11-07,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,36,NA
2020-11-08T21:26:04Z,2020-11-08,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,37,NA
2020-11-09T20:32:13Z,2020-11-09,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,38,NA
2020-11-15T20:33:13Z,2020-11-15,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,44,NA
2020-11-17T01:52:31Z,2020-11-17,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,46,NA
2020-11-18T20:29:43Z,2020-11-18,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,47,NA
2020-11-19T23:33:10Z,2020-11-19,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,48,NA
2020-11-20T22:55:31Z,2020-11-20,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,49,NA
2020-11-21T22:12:07Z,2020-11-21,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,50,NA
2020-11-22T23:08:10Z,2020-11-22,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,51,NA
2020-11-23T22:25:31Z,2020-11-23,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,52,NA
2020-11-26T22:23:28Z,2020-11-26,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,55,NA
2020-11-27T23:36:22Z,2020-11-27,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,56,NA
2020-11-28T01:25:16Z,2020-11-28,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,57,NA
2020-11-30T01:31:22Z,2020-11-30,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,spring,59,NA
2020-12-04T22:44:28Z,2020-12-04,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,4,NA
2020-12-05T01:24:22Z,2020-12-05,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,5,NA
2020-12-06T04:31:16Z,2020-12-06,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,6,NA
2020-12-30T23:31:52Z,2020-12-30,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,30,NA
2021-01-01T01:39:37Z,2021-01-01,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,32,NA
2021-01-04T00:15:55Z,2021-01-04,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,35,NA
2021-01-05T01:44:04Z,2021-01-05,Duval,WetA,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,summer,36,NA
2021-07-06T16:00:52Z,2021-07-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,36,NA
2021-08-01T22:42:43Z,2021-08-01,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,62,NA
2021-08-02T11:31:19Z,2021-08-02,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,63,NA
2021-08-03T02:30:55Z,2021-08-03,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,64,NA
2021-08-06T11:12:43Z,2021-08-06,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,67,NA
2021-08-07T16:35:19Z,2021-08-07,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,68,NA
2021-08-08T21:28:43Z,2021-08-08,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,69,NA
2021-08-09T03:21:07Z,2021-08-09,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,70,NA
2021-08-10T12:09:49Z,2021-08-10,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,71,NA
2021-08-11T11:59:19Z,2021-08-11,Duval,WetB,Eastern Sign-bearing Froglet,Crinia parinsignifera,Myobatrachidae,PAM.all,winter,72,NA
